,Suburb,Address,Type,Method,SellerG,CouncilArea,Regionname,Rooms,Price,Distance,Postcode,Bedrooms,Bathroom,Car,Landsize,main_lat,main_lon,Propertycount,Sold_Month,Sold_Year,station,metro_lat,metro_lon,Distance_to_Station
7406,Frankston,24 Victoria Pde,h,S,O'Brien,Frankston City Council,South-Eastern Metropolitan,3,700000.0,38.0,3199.0,3.0,1.0,2.0,593.0,-38.15517,145.12705,17055.0,6.0,2017.0,Leawarra,-38.15180499999997,145.13889200000006,1.101
7407,Frankston North,1 Monterey Bvd,h,SP,Ray,Frankston City Council,Eastern Victoria,3,452000.0,36.9,3200.0,3.0,1.0,0.0,624.0,-38.1187,145.14973,2500.0,6.0,2017.0,Kananook,-38.121421,145.13550400000008,1.2807
7408,Glen Iris,9 Summerhill Rd,h,S,J,Boroondara City Council,Southern Metropolitan,3,1890000.0,7.3,3146.0,3.0,1.0,2.0,554.0,-37.84949,145.07726,10412.0,6.0,2017.0,Burwood,-37.851350999999966,145.08036800000002,0.3425
7409,Glen Waverley,91 Orchard St,h,S,Harcourts,Monash City Council,Eastern Metropolitan,4,1750000.0,16.7,3150.0,4.0,1.0,2.0,655.0,-37.87173,145.15267,15321.0,6.0,2017.0,Syndal,-37.87633099999999,145.14944400000002,0.5847
7410,Glen Waverley,1/8 Short St,u,S,Ray,Monash City Council,Eastern Metropolitan,2,1100000.0,16.7,3150.0,2.0,1.0,1.0,258.0,-37.88245,145.15982,15321.0,6.0,2017.0,Glen Waverley,-37.87978499999997,145.1630590000001,0.4106
7411,Glenroy,92 Glenroy Rd,h,PI,Barry,Moreland City Council,Northern Metropolitan,4,750000.0,11.2,3046.0,4.0,2.0,3.0,659.0,-37.70619,144.92916,8870.0,6.0,2017.0,Glenroy,-37.704638999999986,144.91724599999998,1.0622
7412,Glenroy,16 Heather Ct,h,S,Purplebricks,Moreland City Council,Northern Metropolitan,3,695000.0,11.2,3046.0,3.0,1.0,2.0,649.0,-37.69777,144.91952,8870.0,6.0,2017.0,Jacana,-37.695133,144.91585600000008,0.4358
7413,Greensborough,5 Cam St,h,S,Ray,Banyule City Council,Northern Metropolitan,3,817000.0,16.1,3088.0,3.0,2.0,1.0,610.0,-37.71437,145.10112,8524.0,6.0,2017.0,Greensborough,-37.703981999999996,145.108164,1.3108
7414,Greensborough,178 Henry St,h,S,Barry,Banyule City Council,Northern Metropolitan,3,760000.0,16.1,3088.0,3.0,1.0,3.0,570.0,-37.70817,145.10028,8524.0,6.0,2017.0,Greensborough,-37.703981999999996,145.108164,0.8354
7415,Greenvale,1 Chester Cl,h,S,Barry,Hume City Council,Northern Metropolitan,3,680000.0,20.4,3059.0,3.0,2.0,1.0,650.0,-37.64049,144.8846,4864.0,6.0,2017.0,Coolaroo,-37.661001,144.92605300000002,4.3035
7416,Greenvale,7 Murray Ct,h,S,Barry,Hume City Council,Northern Metropolitan,5,1170000.0,20.4,3059.0,5.0,3.0,5.0,1750.0,-37.65439,144.89113,4864.0,6.0,2017.0,Coolaroo,-37.661001,144.92605300000002,3.1609
7417,Greenvale,23 Wallace Dr,h,SP,RW,Hume City Council,Northern Metropolitan,5,830000.0,20.4,3059.0,5.0,4.0,5.0,602.0,-37.65039,144.89948,4864.0,6.0,2017.0,Coolaroo,-37.661001,144.92605300000002,2.62
7418,Hadfield,117 East St,h,S,Nelson,Moreland City Council,Northern Metropolitan,3,731000.0,11.2,3046.0,3.0,1.0,2.0,608.0,-37.70527,144.95084,2606.0,6.0,2017.0,Gowrie,-37.700751999999966,144.95887900000002,0.8675
7419,Hadfield,20 Lockley St,h,S,Brad,Moreland City Council,Northern Metropolitan,3,827000.0,11.2,3046.0,3.0,1.0,2.0,676.0,-37.70328,144.94161,2606.0,6.0,2017.0,Gowrie,-37.700751999999966,144.95887900000002,1.5451
7420,Hallam,196 Princes Hwy,h,S,Jim,Casey City Council,South-Eastern Metropolitan,3,680000.0,32.3,3803.0,3.0,1.0,2.0,795.0,-38.00533,145.26907,3728.0,6.0,2017.0,Hallam,-38.01774399999999,145.269773,1.3817
7421,Hawthorn,3/150 Barkers Rd,u,S,Peter,Boroondara City Council,Southern Metropolitan,3,690000.0,5.3,3122.0,3.0,1.0,1.0,1396.0,-37.81415,145.03082,11308.0,6.0,2017.0,Glenferrie,-37.82146599999999,145.0364380000001,0.9515
7422,Hawthorn,8/9 Coppin Gr,u,S,Jellis,Boroondara City Council,Southern Metropolitan,2,1022000.0,5.3,3122.0,2.0,1.0,1.0,2267.0,-37.82193,145.01749,11308.0,6.0,2017.0,Hawthorn,-37.821838999999954,145.02308800000003,0.4918
7423,Hawthorn,17 Fairview St,h,S,RT,Boroondara City Council,Southern Metropolitan,5,5510000.0,5.3,3122.0,5.0,2.0,5.0,820.0,-37.83031,145.02973,11308.0,6.0,2017.0,Heyington,-37.83466999999996,145.02263400000004,0.7896
7424,Hawthorn,49 Grove Rd,h,S,Kay,Boroondara City Council,Southern Metropolitan,4,3335000.0,5.3,3122.0,4.0,2.0,2.0,371.0,-37.81474,145.02609,11308.0,6.0,2017.0,Hawthorn,-37.821838999999954,145.02308800000003,0.8323
7425,Hawthorn,2 Scott St,h,S,Marshall,Boroondara City Council,Southern Metropolitan,2,1790000.0,5.3,3122.0,2.0,2.0,2.0,460.0,-37.83432,145.04152,11308.0,6.0,2017.0,Kooyong,-37.83982099999997,145.03312100000005,0.9582
7426,Hawthorn East,22 Caroline St,h,S,Jellis,Boroondara City Council,Southern Metropolitan,3,1875000.0,6.2,3123.0,3.0,2.0,1.0,282.0,-37.82911,145.04531,6482.0,6.0,2017.0,Auburn,-37.82241099999999,145.045617,0.7454
7427,Hawthorn East,2 Fairmount Rd,h,S,RT,Boroondara City Council,Southern Metropolitan,4,2320000.0,6.2,3123.0,4.0,2.0,2.0,528.0,-37.83539,145.0431,6482.0,6.0,2017.0,Kooyong,-37.83982099999997,145.03312100000005,1.0053
7428,Hawthorn East,2/859 Toorak Rd,t,S,Jellis,Boroondara City Council,Southern Metropolitan,3,1465000.0,6.2,3123.0,3.0,2.0,2.0,265.0,-37.84506,145.05246,6482.0,6.0,2017.0,Gardiner,-37.853275999999994,145.05162400000006,0.9165
7429,Heathmont,14/270 Canterbury Rd,t,SP,Philip,Maroondah City Council,Eastern Metropolitan,3,701000.0,21.3,3135.0,3.0,2.0,2.0,173.0,-37.8327,145.2348,3794.0,6.0,2017.0,Heathmont,-37.827849999999955,145.24430600000005,0.9939
7430,Heathmont,7 Christine Ct,h,S,Fletchers,Maroondah City Council,Eastern Metropolitan,3,850000.0,21.3,3135.0,3.0,1.0,2.0,797.0,-37.83058,145.23071,3794.0,6.0,2017.0,Heathmont,-37.827849999999955,145.24430600000005,1.2321
7431,Heidelberg Heights,79 Bamfield Rd,h,VB,Miles,Banyule City Council,Eastern Metropolitan,3,885000.0,8.8,3081.0,3.0,1.0,1.0,592.0,-37.73736,145.05603,2947.0,6.0,2017.0,Rosanna,-37.74287199999998,145.06611900000007,1.0783
7432,Highett,3 The Crescent,h,SA,Buxton,Bayside City Council,Southern Metropolitan,3,1190000.0,16.0,3190.0,3.0,1.0,1.0,635.0,-37.94654,145.04863,4794.0,6.0,2017.0,Highett,-37.948095999999964,145.04163400000004,0.6374
7433,Hillside,4 Whitmore Pl,h,SP,Brad,Brimbank City Council,Western Metropolitan,3,485000.0,18.0,3037.0,3.0,2.0,1.0,453.0,-37.68811,144.74999,5556.0,6.0,2017.0,Watergardens,-37.700717,144.77386,2.5251
7434,Hoppers Crossing,23 Cleveland Dr,h,S,hockingstuart,Wyndham City Council,Western Metropolitan,3,530000.0,18.4,3029.0,3.0,2.0,2.0,530.0,-37.86515,144.66671,13830.0,6.0,2017.0,Hoppers Crossing,-37.88326999999998,144.70104700000002,3.6253
7435,Hoppers Crossing,10 Dawe Ct,h,S,hockingstuart,Wyndham City Council,Western Metropolitan,3,515000.0,18.4,3029.0,3.0,1.0,2.0,565.0,-37.86852,144.68039,13830.0,6.0,2017.0,Hoppers Crossing,-37.88326999999998,144.70104700000002,2.4448
7436,Hoppers Crossing,533 Sayers Rd,h,S,Ray,Wyndham City Council,Western Metropolitan,4,1305000.0,18.4,3029.0,4.0,2.0,0.0,4606.0,-37.84931,144.6942,13830.0,6.0,2017.0,Hoppers Crossing,-37.88326999999998,144.70104700000002,3.8237
7437,Hoppers Crossing,22 Strang St,h,S,hockingstuart,Wyndham City Council,Western Metropolitan,3,555500.0,18.4,3029.0,3.0,2.0,1.0,557.0,-37.87498,144.69617,13830.0,6.0,2017.0,Hoppers Crossing,-37.88326999999998,144.70104700000002,1.0163
7438,Ivanhoe,1/12 Thoresby Gr,h,PI,Nelson,Banyule City Council,Eastern Metropolitan,3,1300000.0,7.8,3079.0,3.0,2.0,2.0,334.0,-37.76538,145.04964,5549.0,6.0,2017.0,Eaglemont,-37.76377099999996,145.05370300000004,0.3995
7439,Ivanhoe East,6 Oakdene Pl,h,VB,Miles,Banyule City Council,Eastern Metropolitan,3,2525000.0,7.8,3079.0,3.0,2.0,1.0,805.0,-37.7714,145.05963,1554.0,6.0,2017.0,Eaglemont,-37.76377099999996,145.05370300000004,0.9955
7440,Keilor Downs,58 Tarella Dr,h,SP,Ace,Brimbank City Council,Western Metropolitan,3,580000.0,15.5,3038.0,3.0,1.0,4.0,677.0,-37.72188,144.81489,3656.0,6.0,2017.0,Keilor Plains,-37.729602,144.79381,2.0432
7441,Keilor Park,610 Fullarton Rd,h,SA,Nelson,Brimbank City Council,Western Metropolitan,3,670000.0,10.4,3042.0,3.0,1.0,2.0,647.0,-37.72544,144.85259,1119.0,6.0,2017.0,St Albans,-37.744872999999984,144.80007,5.099
7442,Kensington,9/80 Hobsons Rd,t,S,Nelson,Melbourne City Council,Northern Metropolitan,3,855000.0,3.4,3031.0,3.0,2.0,1.0,68.0,-37.79554,144.91679,5263.0,6.0,2017.0,South Kensington,-37.79958999999997,144.92532000000006,0.8744
7443,Kensington,53 Rankins Rd,h,SP,Nelson,Melbourne City Council,Northern Metropolitan,2,990000.0,3.4,3031.0,2.0,1.0,0.0,165.0,-37.7902,144.93192,5263.0,6.0,2017.0,Kensington,-37.79348599999997,144.93046700000002,0.3871
7444,Kew,3/234 Cotham Rd,u,S,Lindellas,Boroondara City Council,Southern Metropolitan,2,630000.0,5.4,3101.0,2.0,1.0,1.0,1037.0,-37.80897,145.04759,10331.0,6.0,2017.0,Auburn,-37.82241099999999,145.045617,1.5046
7445,Kew,139 Eglinton St,h,S,Domain,Boroondara City Council,Southern Metropolitan,2,912500.0,5.4,3101.0,2.0,1.0,2.0,239.0,-37.8008,145.04336,10331.0,6.0,2017.0,Glenferrie,-37.82146599999999,145.0364380000001,2.377
7446,Kew,3/29 Mary St,u,S,Nelson,Boroondara City Council,Southern Metropolitan,2,672000.0,5.4,3101.0,2.0,1.0,1.0,710.0,-37.8055,145.038,10331.0,6.0,2017.0,Glenferrie,-37.82146599999999,145.0364380000001,1.7806
7447,Kew East,11 Arden Ct,h,S,Jellis,Boroondara City Council,Southern Metropolitan,4,2162000.0,7.3,3102.0,4.0,2.0,3.0,794.0,-37.79172,145.05863,2671.0,6.0,2017.0,Darebin,-37.77481599999999,145.03862200000003,2.5739
7448,Kew East,7 Riverside Dr,h,S,Jellis,Boroondara City Council,Southern Metropolitan,3,2260000.0,7.3,3102.0,3.0,2.0,4.0,753.0,-37.79017,145.06381,2671.0,6.0,2017.0,Darebin,-37.77481599999999,145.03862200000003,2.7955
7449,Keysborough,2 Eildon Dr,h,S,C21,Greater Dandenong City Council,South-Eastern Metropolitan,4,745000.0,25.2,3173.0,4.0,2.0,1.0,624.0,-37.9887,145.16158,8459.0,6.0,2017.0,Noble Park,-37.96723599999996,145.17693600000007,2.74
7450,Kingsville,69 Chirnside St,h,VB,Jas,Maribyrnong City Council,Western Metropolitan,3,1180000.0,6.4,3012.0,3.0,1.0,1.0,335.0,-37.80742,144.88297,1808.0,6.0,2017.0,West Footscray,-37.801849000000004,144.88564800000006,0.6626
7451,Lalor,4 Casey Dr,h,S,Ray,Whittlesea City Council,Northern Metropolitan,3,521000.0,16.3,3075.0,3.0,1.0,2.0,589.0,-37.67056,145.03698,8279.0,6.0,2017.0,Lalor,-37.66541599999999,145.01740800000005,1.8152
7452,Malvern,1/16 Finlayson St,t,S,Marshall,Stonnington City Council,Southern Metropolitan,2,910000.0,5.9,3144.0,2.0,1.0,2.0,195.0,-37.86916,145.03565,4675.0,6.0,2017.0,Malvern,-37.86624999999998,145.02929400000005,0.645
7453,Malvern,14 Irving St,h,VB,Kay,Stonnington City Council,Southern Metropolitan,3,4900000.0,5.9,3144.0,3.0,4.0,2.0,950.0,-37.85905,145.03229,4675.0,6.0,2017.0,Malvern,-37.86624999999998,145.02929400000005,0.8427
7454,Malvern,11/37 Wheatland Rd,u,S,Biggin,Stonnington City Council,Southern Metropolitan,1,455000.0,5.9,3144.0,1.0,1.0,1.0,1112.0,-37.86561,145.03602,4675.0,6.0,2017.0,Malvern,-37.86624999999998,145.02929400000005,0.5947
7455,Malvern East,7 Nyora St,h,S,Marshall,Stonnington City Council,Southern Metropolitan,3,2265000.0,8.4,3145.0,3.0,2.0,2.0,531.0,-37.86749,145.05122,8801.0,6.0,2017.0,Darling,-37.868682999999976,145.06267300000002,1.0141
7456,Malvern East,51 Tooronga Rd,h,S,Marshall,Stonnington City Council,Southern Metropolitan,3,1780000.0,8.4,3145.0,3.0,2.0,2.0,580.0,-37.8683,145.03909,8801.0,6.0,2017.0,Malvern,-37.86624999999998,145.02929400000005,0.8896
7457,Maribyrnong,2/6 Horizon Dr,u,S,Brad,Maribyrnong City Council,Western Metropolitan,2,585000.0,4.3,3032.0,2.0,2.0,2.0,37000.0,-37.77518,144.89254,4918.0,6.0,2017.0,Flemington Racecourse,-37.787585999999976,144.907196,1.8873
7458,Maribyrnong,11 Maireana St,h,SP,Biggin,Maribyrnong City Council,Western Metropolitan,4,1085000.0,4.3,3032.0,4.0,2.0,2.0,238.0,-37.7833,144.89717,4918.0,6.0,2017.0,Flemington Racecourse,-37.787585999999976,144.907196,1.0017
7459,McKinnon,34 Clee St,h,PI,hockingstuart,Glen Eira City Council,Southern Metropolitan,4,1680000.0,11.4,3204.0,4.0,2.0,2.0,568.0,-37.90688,145.02827,2397.0,6.0,2017.0,Mckinnon,-37.91071299999999,145.03822300000002,0.9717
7460,Melton,1 Irving Rd,h,S,YPA,Melton City Council,Western Victoria,4,400000.0,31.7,3337.0,4.0,2.0,2.0,643.0,-37.68834,144.56803,3600.0,6.0,2017.0,Diggers Rest,-37.62774299999995,144.71997900000008,14.9773
7461,Melton South,1 Tamar Dr,h,S,Raine,Melton City Council,Western Victoria,4,355000.0,29.8,3338.0,4.0,2.0,1.0,766.0,-37.69791,144.5807,4718.0,6.0,2017.0,Diggers Rest,-37.62774299999995,144.71997900000008,14.532
7462,Melton West,2 Fairbank Pl,h,S,Raine,Melton City Council,Northern Victoria,5,355000.0,31.7,3337.0,5.0,2.0,2.0,666.0,-37.67523,144.55833,6065.0,6.0,2017.0,Diggers Rest,-37.62774299999995,144.71997900000008,15.1792
7463,Mentone,10 Chicquita Cct,t,SP,hockingstuart,Kingston City Council,South-Eastern Metropolitan,3,815000.0,20.0,3194.0,3.0,3.0,2.0,93.0,-37.97917,145.07573,6162.0,6.0,2017.0,Mentone,-37.98197499999998,145.06524000000002,0.9709
7464,Mentone,70 Voltri St,h,S,hockingstuart,Kingston City Council,South-Eastern Metropolitan,3,885000.0,20.0,3194.0,3.0,1.0,2.0,530.0,-37.97584,145.08107,6162.0,6.0,2017.0,Mentone,-37.98197499999998,145.06524000000002,1.5461
7465,Middle Park,67 McGregor St,h,S,Cayzer,Port Phillip City Council,Southern Metropolitan,3,2010000.0,3.0,3206.0,3.0,1.0,0.0,207.0,-37.85356,144.96415,2019.0,6.0,2017.0,Prahran,-37.849762999999996,144.98981700000002,2.2928
7466,Middle Park,204 Page St,h,PI,Marshall,Port Phillip City Council,Southern Metropolitan,6,5600000.0,3.0,3206.0,6.0,4.0,2.0,472.0,-37.85231,144.96373,2019.0,6.0,2017.0,Prahran,-37.849762999999996,144.98981700000002,2.3079
7467,Middle Park,2 Patterson St,h,PI,Cayzer,Port Phillip City Council,Southern Metropolitan,3,1850000.0,3.0,3206.0,3.0,2.0,1.0,321.0,-37.85411,144.96409,2019.0,6.0,2017.0,Prahran,-37.849762999999996,144.98981700000002,2.31
7468,Mill Park,6 Brigden Ct,h,SP,Millership,Whittlesea City Council,Northern Metropolitan,3,663500.0,17.9,3082.0,3.0,2.0,1.0,991.0,-37.65887,145.06254,10529.0,6.0,2017.0,South Morang,-37.64907599999998,145.06746800000008,1.1723
7469,Mill Park,4 Carlita Cl,h,S,Harcourts,Whittlesea City Council,Northern Metropolitan,4,732000.0,17.9,3082.0,3.0,2.0,1.0,808.0,-37.67348,145.06982,10529.0,6.0,2017.0,South Morang,-37.64907599999998,145.06746800000008,2.7215
7470,Mill Park,7 Eaglet Ct,h,S,Harcourts,Whittlesea City Council,Northern Metropolitan,4,720000.0,17.9,3082.0,4.0,2.0,3.0,649.0,-37.67681,145.06414,10529.0,6.0,2017.0,South Morang,-37.64907599999998,145.06746800000008,3.0978
7471,Mill Park,6 Parklea Ct,h,S,LJ,Whittlesea City Council,Northern Metropolitan,3,556500.0,17.9,3082.0,3.0,1.0,2.0,526.0,-37.67561,145.05641,10529.0,6.0,2017.0,South Morang,-37.64907599999998,145.06746800000008,3.1069
7472,Montmorency,4/435 Main Rd,u,S,Nelson,Banyule City Council,Eastern Metropolitan,3,569000.0,16.2,3094.0,3.0,1.0,2.0,280.0,-37.73103,145.13404,3891.0,6.0,2017.0,Montmorency,-37.715296999999964,145.12151100000005,2.0676
7473,Moonee Ponds,118 Athol St,h,SP,McDonald,Moonee Valley City Council,Western Metropolitan,2,1090000.0,6.2,3039.0,2.0,1.0,0.0,233.0,-37.76919,144.91186,6232.0,6.0,2017.0,Moonee Ponds,-37.76581299999998,144.91920200000004,0.7467
7474,Moonee Ponds,26 Scotia St,h,PI,Barry,Moonee Valley City Council,Western Metropolitan,2,760000.0,6.2,3039.0,2.0,1.0,0.0,251.0,-37.76856,144.90577,6232.0,6.0,2017.0,Moonee Ponds,-37.76581299999998,144.91920200000004,1.2195
7475,Moorabbin,2 Matilda Rd,h,S,Woodards,Kingston City Council,Southern Metropolitan,3,1090500.0,14.3,3189.0,3.0,2.0,2.0,347.0,-37.94274,145.05783,2555.0,6.0,2017.0,Highett,-37.948095999999964,145.04163400000004,1.54
7476,Mooroolbark,188 Cardigan Rd,h,SP,Max,Yarra Ranges Shire Council,Eastern Victoria,5,872000.0,26.5,3138.0,5.0,2.0,2.0,1254.0,-37.79026,145.33738,8280.0,6.0,2017.0,Mooroolbark,-37.78473599999995,145.31283600000006,2.2426
7477,Mooroolbark,32 Churchill Dr,h,SP,Fletchers,Yarra Ranges Shire Council,Eastern Victoria,3,730000.0,26.5,3138.0,3.0,2.0,2.0,947.0,-37.76517,145.3298,8280.0,6.0,2017.0,Lilydale,-37.755019000000004,145.34823100000006,1.9747
7478,Mordialloc,1/6 Krone St,t,S,hockingstuart,Kingston City Council,South-Eastern Metropolitan,4,1170000.0,21.5,3195.0,4.0,2.0,2.0,312.0,-38.002,145.08916,3650.0,6.0,2017.0,Mordialloc,-38.006508,145.08755400000007,0.5206
7479,Mount Waverley,1/577 High Street Rd,u,S,Ray,Monash City Council,Eastern Metropolitan,2,720000.0,14.2,3149.0,2.0,1.0,1.0,198.0,-37.87135,145.14334,13366.0,6.0,2017.0,Syndal,-37.87633099999999,145.14944400000002,0.7706
7480,Mount Waverley,3/593 High Street Rd,u,S,Ray,Monash City Council,Eastern Metropolitan,2,572000.0,14.2,3149.0,2.0,1.0,1.0,173.0,-37.87142,145.14503,13366.0,6.0,2017.0,Syndal,-37.87633099999999,145.14944400000002,0.6696
7481,Mount Waverley,7 Milliara St,h,PI,Buxton,Monash City Council,Eastern Metropolitan,3,1640000.0,14.2,3149.0,3.0,1.0,2.0,911.0,-37.86906,145.14394,13366.0,6.0,2017.0,Syndal,-37.87633099999999,145.14944400000002,0.9418
7482,Mount Waverley,2/36 Swayfield Rd,t,S,McGrath,Monash City Council,Eastern Metropolitan,3,1011000.0,14.2,3149.0,3.0,2.0,2.0,297.0,-37.8605,145.12853,13366.0,6.0,2017.0,Mount Waverley,-37.87527399999999,145.12841300000002,1.6428
7483,Mount Waverley,309 Waverley Rd,h,S,JRW,Monash City Council,Eastern Metropolitan,5,1450000.0,14.2,3149.0,5.0,2.0,2.0,728.0,-37.88409,145.12369,13366.0,6.0,2017.0,Mount Waverley,-37.87527399999999,145.12841300000002,1.0643
7484,Mulgrave,2 Barclay Ct,h,SA,Nelson,Monash City Council,South-Eastern Metropolitan,3,880000.0,18.8,3170.0,3.0,2.0,2.0,705.0,-37.92266,145.16733,7113.0,6.0,2017.0,Westall,-37.938492,145.1388340000001,3.057
7485,Murrumbeena,13 Churchill Cl,h,S,Woodards,Glen Eira City Council,Southern Metropolitan,3,1256000.0,10.1,3163.0,3.0,2.0,2.0,335.0,-37.90423,145.06168,4442.0,6.0,2017.0,Murrumbeena,-37.890266,145.06733200000008,1.63
7486,Murrumbeena,1/1 Nangana Rd,u,S,hockingstuart,Glen Eira City Council,Southern Metropolitan,2,602000.0,10.1,3163.0,2.0,1.0,1.0,1166.0,-37.88674,145.07234,4442.0,6.0,2017.0,Murrumbeena,-37.890266,145.06733200000008,0.589
7487,Niddrie,61 Nolan St,h,S,Barry,Moonee Valley City Council,Western Metropolitan,4,1337000.0,10.4,3042.0,4.0,2.0,2.0,650.0,-37.74103,144.88496,2291.0,6.0,2017.0,Essendon,-37.75600799999995,144.916198,3.212
7488,North Melbourne,22 Melrose St,h,S,JMRE,Melbourne City Council,Northern Metropolitan,2,970000.0,1.8,3051.0,2.0,1.0,0.0,102.0,-37.79489,144.94207,6821.0,6.0,2017.0,Macaulay,-37.79457599999995,144.93611299999998,0.5246
7489,Northcote,44 Bent St,h,S,Nelson,Darebin City Council,Northern Metropolitan,3,1232000.0,5.3,3070.0,3.0,1.0,1.0,352.0,-37.76708,144.99624,11364.0,6.0,2017.0,Northcote,-37.76986499999998,144.9952820000001,0.3209
7490,Nunawading,1A Thelma St,t,VB,Jellis,Manningham City Council,Eastern Metropolitan,4,950000.0,15.4,3131.0,4.0,2.0,2.0,338.0,-37.81065,145.17309,4973.0,6.0,2017.0,Nunawading,-37.820719999999994,145.174174,1.1238
7491,Oak Park,4/4 Ethel St,u,S,Brad,Moreland City Council,Northern Metropolitan,2,460000.0,11.2,3046.0,2.0,1.0,1.0,106.0,-37.72326,144.91681,2651.0,6.0,2017.0,Oak Park,-37.718046999999956,144.92153500000006,0.7132
7492,Oak Park,24 Vincent St,h,SA,Nelson,Moreland City Council,Northern Metropolitan,4,1138000.0,11.2,3046.0,4.0,2.0,2.0,697.0,-37.72001,144.91683,2651.0,6.0,2017.0,Oak Park,-37.718046999999956,144.92153500000006,0.4679
7493,Oakleigh,19 Westgate St,h,PI,Woodards,Monash City Council,Southern Metropolitan,4,1410000.0,12.3,3166.0,4.0,2.0,2.0,568.0,-37.9054,145.08669,3224.0,6.0,2017.0,Oakleigh,-37.900368999999955,145.08831400000008,0.5773
7494,Oakleigh,31 Westgate St,h,S,Woodards,Monash City Council,Southern Metropolitan,3,1245000.0,12.3,3166.0,3.0,1.0,1.0,545.0,-37.90626,145.08653,3224.0,6.0,2017.0,Oakleigh,-37.900368999999955,145.08831400000008,0.6735
7495,Oakleigh East,41 Clayton Rd,h,S,Ray,Monash City Council,Southern Metropolitan,2,1114000.0,12.3,3166.0,2.0,1.0,1.0,703.0,-37.90241,145.12378,2547.0,6.0,2017.0,Huntingdale,-37.91099299999996,145.102398,2.1048
7496,Oakleigh East,3/1 Inga St,u,S,Buxton,Monash City Council,Southern Metropolitan,3,740000.0,12.3,3166.0,3.0,1.0,1.0,211.0,-37.89941,145.11523,2547.0,6.0,2017.0,Huntingdale,-37.91099299999996,145.102398,1.7107
7497,Oakleigh South,5 Ellesmere St,h,S,Buxton,Kingston City Council,South-Eastern Metropolitan,4,1120000.0,15.5,3167.0,4.0,2.0,2.0,564.0,-37.93543,145.08408,3692.0,6.0,2017.0,Huntingdale,-37.91099299999996,145.102398,3.1568
7498,Oakleigh South,47 Washington Dr,h,S,Woodards,Kingston City Council,South-Eastern Metropolitan,3,945000.0,15.5,3167.0,3.0,1.0,2.0,640.0,-37.93646,145.08728,3692.0,6.0,2017.0,Huntingdale,-37.91099299999996,145.102398,3.1269
7499,Ormond,8/17 Arnott St,u,SP,Thomson,Glen Eira City Council,Southern Metropolitan,1,280000.0,11.4,3204.0,1.0,1.0,1.0,821.0,-37.90296,145.04637,3578.0,6.0,2017.0,Ormond,-37.903606999999965,145.039531,0.6043
7500,Parkdale,22 Booth St,h,SP,Buxton,Kingston City Council,South-Eastern Metropolitan,3,1315000.0,21.5,3195.0,3.0,2.0,2.0,627.0,-37.99544,145.08727,5087.0,6.0,2017.0,Parkdale,-37.99306999999999,145.07629600000007,0.9971
7501,Parkville,401/228 The Avenue,u,S,Woodards,Melbourne City Council,Northern Metropolitan,3,1770000.0,1.8,3052.0,3.0,2.0,1.0,2431.0,-37.78212,144.95755,2309.0,6.0,2017.0,Royal Park,-37.781183,144.951868,0.5101
7502,Pascoe Vale,41 Essex St,u,S,Brad,Moreland City Council,Northern Metropolitan,3,630000.0,8.5,3044.0,3.0,1.0,1.0,365.0,-37.72737,144.94593,7485.0,6.0,2017.0,Merlynston,-37.72093699999999,144.96131200000002,1.5303
7503,Port Melbourne,410 Graham St,h,PI,Marshall,Melbourne City Council,Southern Metropolitan,3,1325000.0,3.5,3207.0,3.0,2.0,2.0,133.0,-37.83522,144.93471,8648.0,6.0,2017.0,Southern Cross,-37.818354,144.95219300000008,2.4238
7504,Port Melbourne,202/2 Rouse St,u,S,Biggin,Melbourne City Council,Southern Metropolitan,2,625000.0,3.5,3207.0,2.0,1.0,1.0,6830.0,-37.84432,144.94372,8648.0,6.0,2017.0,Southern Cross,-37.818354,144.95219300000008,2.9816
7505,Port Melbourne,409/216 Rouse St,u,SP,Cayzer,Melbourne City Council,Southern Metropolitan,2,665000.0,3.5,3207.0,2.0,2.0,1.0,1472.0,-37.84096,144.93791,8648.0,6.0,2017.0,Southern Cross,-37.818354,144.95219300000008,2.8093
7506,Prahran,37 Charles St,h,VB,Jellis,Stonnington City Council,Southern Metropolitan,3,1400000.0,4.6,3181.0,3.0,2.0,0.0,145.0,-37.84957,144.9889,7717.0,6.0,2017.0,Prahran,-37.849762999999996,144.98981700000002,0.0833
7507,Preston,129 Albert St,h,SP,McGrath,Darebin City Council,Northern Metropolitan,3,850000.0,8.4,3072.0,3.0,1.0,2.0,485.0,-37.7383,145.02349,14577.0,6.0,2017.0,Preston,-37.73873599999996,145.00051600000006,2.0208
